TF	Target	confidence	rank	stroke	stroke-width	stroke-dasharray
Klf10	Acsbg1	0.59586	0.66334	rgb(224, 90, 92)	1.7959	2,2
C030039L03Rik	Atp7b	0.59537	0.58916	rgb(223,104,106)	1.7957	2,2
Zfp35	Dusp12	0.59537	0.67261	rgb(224, 89, 90)	1.7957	2,2
Rfx2	Oxct1	0.59478	0.72967	rgb(225, 78, 79)	1.7954	2,2
Zfp148	Map3k1	0.59441	0.82739	rgb(226, 59, 61)	1.7952	2,2
Bcl6b	Ascc1	0.59439	0.66976	rgb(224, 89, 90)	1.7952	2,2
Stat3	Lif	0.59328	0.82382	rgb(226, 60, 61)	1.7946	2,2
E2f4	Parp6	-0.59314	-0.76034	rgb( 52,117,246)	1.1955	2,2
Hey1	Tab2	0.59281	0.68759	rgb(225, 86, 87)	1.7944	2,2
Klf5	Mapk7	0.59106	0.64836	rgb(224, 93, 94)	1.7935	2,2
E2f1	Gmfg	-0.59019	-0.79173	rgb( 45,112,247)	1.197	2,2
Irf4	Cpox	-0.58919	-0.68545	rgb( 68,127,243)	1.1975	2,2
Hmx3	Acp5	0.58873	0.77603	rgb(226, 69, 70)	1.7923	2,2
Jdp2	Mxi1	-0.58864	-0.81098	rgb( 41,110,248)	1.1978	2,2
Klf4	Gimap7	0.58775	0.72611	rgb(225, 78, 80)	1.7918	2,2
Batf	Picalm	0.58759	0.77532	rgb(226, 69, 70)	1.7918	2,2
Foxf2	Rtn4	0.58716	0.73039	rgb(225, 77, 79)	1.7915	2,2
Foxp1	Adam9	-0.587	-0.67047	rgb( 72,128,242)	1.1986	2,2
Rela	Stambp	0.58663	0.79529	rgb(226, 65, 67)	1.7913	2,2
Foxf2	Phlpp1	0.58629	0.80742	rgb(226, 63, 64)	1.7911	2,2
Zbtb46	Cd70	0.58603	0.65977	rgb(224, 91, 92)	1.791	2,2
Trp53	Tmem43	0.58537	0.76106	rgb(225, 72, 73)	1.7906	2,2
Mga	Tgm2	0.58475	0.50999	rgb(223,120,121)	1.7903	2,2
Irf4	Cox17	0.58455	0.6612	rgb(224, 91, 92)	1.7902	2,2
Tet3	Rreb1	0.58398	0.61555	rgb(224, 99,101)	1.7899	2,2
Zfx	Anxa4	-0.58396	-0.68688	rgb( 68,126,243)	1.2002	2,2
Sp2	Rpl14	0.58387	0.71255	rgb(225, 81, 82)	1.7899	None
Tcf7l2	Celf2	0.58382	0.96648	rgb(228, 32, 34)	1.7898	2,2
Csrnp1	Socs1	0.58354	0.89372	rgb(227, 46, 48)	1.7897	2,2
Stat3	Ripk2	-0.5834	-0.75749	rgb( 53,117,246)	1.2005	2,2
Zfhx2	Sgk1	0.5828	0.66976	rgb(224, 89, 90)	1.7893	2,2
Mycn	Bzw2	0.58261	0.80742	rgb(226, 63, 64)	1.7892	2,2
E2f1	Larp4b	0.58112	0.70114	rgb(225, 83, 84)	1.7885	2,2
Zkscan17	Mgat4b	0.58092	0.7582	rgb(225, 72, 74)	1.7884	2,2
Zfp182	Arhgef3	-0.58073	-0.76534	rgb( 51,116,246)	1.2018	2,2
Zfp277	Exosc8	0.58059	0.58203	rgb(223,106,107)	1.7882	2,2
Foxo1	Slc38a1	-0.58036	-0.6612	rgb( 74,130,242)	1.202	2,2
Maff	Gja1	0.57977	0.73466	rgb(225, 77, 78)	1.7878	None
Klf10	Wisp1	-0.57967	-0.73966	rgb( 56,119,245)	1.2023	2,2
Stat4	Ecm1	0.57957	0.69401	rgb(225, 84, 86)	1.7877	2,2
Myc	Pigb	0.57951	0.7097	rgb(225, 81, 83)	1.7877	2,2
Nfe2	Ninj1	0.5791	0.69187	rgb(225, 85, 86)	1.7875	2,2
Zfp263	Fundc2	0.5786	0.68616	rgb(225, 86, 87)	1.7872	2,2
Pou2f2	Utrn	0.57857	0.65977	rgb(224, 91, 92)	1.7872	2,2
Zfp365	Tnfsf4	0.57815	0.66762	rgb(224, 89, 91)	1.787	2,2
Hif1a	Pafah1b3	0.57789	0.73609	rgb(225, 76, 78)	1.7869	2,2
Srebf1	Kif3a	0.57772	0.65549	rgb(224, 92, 93)	1.7868	2,2
Foxo1	Vps37b	0.57769	0.70542	rgb(225, 82, 84)	1.7868	2,2
Meis1	Capn2	0.57754	0.61555	rgb(224, 99,101)	1.7867	2,2
Stat3	Kdm2b	-0.57726	-0.78459	rgb( 47,113,247)	1.2036	2,2
Sox4	Qser1	0.57702	0.71255	rgb(225, 81, 82)	1.7864	2,2
Creb1	Lgals7	0.57665	0.68474	rgb(225, 86, 88)	1.7862	2,2
Batf	Ctla2a	0.57646	0.67903	rgb(224, 87, 89)	1.7861	2,2
Foxo1	Crem	0.57646	0.74465	rgb(225, 75, 76)	1.7861	2,2
Rreb1	Tsc1	0.5764	0.70185	rgb(225, 83, 84)	1.7861	2,2
AW146154	Zfp445	0.57639	0.71398	rgb(225, 81, 82)	1.7861	2,2
Zfp146	Ly9	0.57594	0.75107	rgb(225, 74, 75)	1.7859	2,2
Irf8	Acy1	-0.5755	-0.66833	rgb( 72,129,242)	1.2044	2,2
Drap1	Fth1	0.57537	0.68046	rgb(224, 87, 88)	1.7856	2,2
Zbtb7b	Naa20	-0.57489	-0.68545	rgb( 68,127,243)	1.2048	2,2
Trp53	Dcxr	0.57435	0.62625	rgb(224, 97, 99)	1.7851	2,2
Zfp263	Chchd7	0.57415	0.67475	rgb(224, 88, 89)	1.785	2,2
E2f1	Ddx51	0.57401	0.61484	rgb(224,100,101)	1.7849	2,2
Batf	Trps1	0.57363	0.80884	rgb(226, 63, 64)	1.7847	2,2
Stat4	Ccdc50	-0.57348	-0.59486	rgb( 88,138,240)	1.2055	2,2
Zfp750	Ercc5	0.57309	0.7204	rgb(225, 79, 81)	1.7844	2,2
Bcl6	Mllt6	0.57302	0.55777	rgb(223,110,112)	1.7844	2,2
Tcf12	Sqstm1	-0.57248	-0.74037	rgb( 56,119,245)	1.206	2,2
Egr1	Skil	-0.57247	-0.83167	rgb( 37,107,249)	1.206	2,2
Batf	Lpp	0.57246	0.64836	rgb(224, 93, 94)	1.7841	2,2
Hey1	Syf2	-0.57241	-0.57275	rgb( 93,141,239)	1.206	2,2
Dot1l	Acot13	-0.57203	-0.66904	rgb( 72,129,242)	1.2062	2,2
Zfp182	Rps6ka3	0.57116	0.71755	rgb(225, 80, 81)	1.7835	2,2
Zfp202	Sertad3	0.57115	0.58631	rgb(223,105,106)	1.7835	2,2
Yy2	Sf3b3	0.57088	0.57204	rgb(223,108,109)	1.7833	2,2
Fbxl19	Fth1	-0.57036	-0.67404	rgb( 71,128,243)	1.207	2,2
Ncoa3	Tmem38b	-0.57025	-0.62839	rgb( 81,134,241)	1.2071	2,2
Nfkb2	Phldb1	0.57011	0.78459	rgb(226, 67, 69)	1.7829	2,2
Rela	Ninj1	-0.5699	-0.68474	rgb( 68,127,243)	1.2073	2,2
Elk3	Wdr1	0.56982	0.77247	rgb(225, 69, 71)	1.7828	2,2
Tal2	Tmem19	0.56945	0.84879	rgb(226, 55, 57)	1.7826	2,2
Zfp664	Tyms	0.56944	0.6719	rgb(224, 89, 90)	1.7826	2,2
Prdm1	Avpi1	0.56922	0.70827	rgb(225, 82, 83)	1.7825	2,2
Hmg20b	Adora2a	0.56863	0.88445	rgb(227, 48, 50)	1.7822	2,2
Zbtb46	Tnfsf4	0.56817	0.6776	rgb(224, 88, 89)	1.7819	2,2
Sp5_Sp6	Abhd4	0.56807	0.62054	rgb(224, 98,100)	1.7819	2,2
Klf4	Wipf1	0.56787	0.87874	rgb(227, 49, 51)	1.7818	2,2
Cic	Emp1	0.56734	0.58916	rgb(223,104,106)	1.7815	2,2
Bbx	Tiparp	0.56733	0.77104	rgb(225, 70, 71)	1.7815	2,2
Egr1	Dctpp1	0.56726	0.6291	rgb(224, 97, 98)	1.7815	2,2
Klf4	Eif4ebp1	0.56663	0.62696	rgb(224, 97, 99)	1.7812	2,2
Six4	Gap43	0.56619	0.81954	rgb(226, 60, 62)	1.7809	2,2
Sox12	Foxo1	-0.56554	-0.64765	rgb( 76,132,242)	1.2095	2,2
Zfp35	Dhrs4	0.56538	0.78245	rgb(226, 68, 69)	1.7805	2,2
Zfp277	Flna	-0.56535	-0.67974	rgb( 69,127,243)	1.2096	2,2
Stat3	Chm	0.56513	0.52639	rgb(223,116,118)	1.7804	2,2
Zfp536	Prf1	0.56454	0.70471	rgb(225, 82, 84)	1.7801	2,2
Irf4	Gemin6	0.56413	0.70043	rgb(225, 83, 85)	1.7799	2,2
Stat4	Socs3	0.56393	0.47432	rgb(222,126,127)	1.7798	2,2
Sp3	Anxa11	0.56352	0.75321	rgb(225, 73, 75)	1.7796	2,2
Irf9	Ifit1	0.56328	0.54708	rgb(223,113,114)	1.7795	2,2
Fbxl19	Ptprs	0.56259	0.78602	rgb(226, 67, 68)	1.7791	2,2
Klf13	Acvr1b	0.56254	0.74893	rgb(225, 74, 75)	1.7791	2,2
Pbx2	Cd28	0.56056	0.78673	rgb(226, 67, 68)	1.7781	2,2
Batf	Dnmt3a	-0.56021	-0.79244	rgb( 45,112,247)	1.2122	None
Klf4	Il10rb	0.56008	0.7311	rgb(225, 77, 79)	1.7779	2,2
Egr3	Smyd5	0.56001	0.56491	rgb(223,109,110)	1.7778	2,2
Maf	Gla	0.55978	0.65121	rgb(224, 93, 94)	1.7777	2,2
Atf3	Il9	0.55956	0.58488	rgb(223,105,106)	1.7776	2,2
Ncoa2	Tcf12	0.55892	0.74679	rgb(225, 74, 76)	1.7773	2,2
Bcl6b	N4bp2l1	0.55875	0.59486	rgb(224,103,105)	1.7772	None
Rfx3	Gripap1	-0.55846	-0.80813	rgb( 42,110,248)	1.213	2,2
Nr2f6	Map3k8	0.55844	0.84379	rgb(226, 56, 58)	1.777	2,2
Tef	Sema4f	0.55819	0.70471	rgb(225, 82, 84)	1.7769	2,2
Prdm1	Sh2d3c	-0.5571	-0.72183	rgb( 60,122,244)	1.2137	2,2
Hif1a	Pgam1	0.55686	0.79458	rgb(226, 65, 67)	1.7762	2,2
Jund	Spata6	0.55663	0.52211	rgb(223,117,118)	1.7761	2,2
Erg	Tyms	-0.55661	-0.65977	rgb( 74,130,242)	1.214	2,2
Sox4	Ms4a4b	0.55601	0.69829	rgb(225, 84, 85)	1.7758	2,2
Bcl6b	Heatr1	-0.55593	-0.45649	rgb(118,157,234)	1.2143	2,2
Lcor	Higd1a	0.55541	0.57917	rgb(223,106,108)	1.7755	2,2
Jund	Epsti1	0.55527	0.55278	rgb(223,111,113)	1.7754	2,2
Zfp280b	Sytl3	-0.55504	-0.62625	rgb( 81,134,241)	1.2148	2,2
Mtf2	Psmd8	-0.55502	-0.68331	rgb( 69,127,243)	1.2148	2,2
Zbtb7a	Cyfip2	0.5548	0.62482	rgb(224, 98, 99)	1.7752	2,2
Nfe2	Ifih1	-0.5548	-0.51641	rgb(105,149,237)	1.2149	2,2
Cebpg	Smox	0.55475	0.80171	rgb(226, 64, 65)	1.7752	2,2
E2f1	Srgn	-0.55432	-0.80385	rgb( 43,111,248)	1.2151	2,2
Nfatc2	Il3	0.55377	0.77175	rgb(225, 70, 71)	1.7747	2,2
Rela	Acy1	-0.55349	-0.6719	rgb( 71,128,243)	1.2156	2,2
Zic2	Mboat7	0.55348	0.74822	rgb(225, 74, 76)	1.7745	2,2
Tcf3	Epsti1	0.55336	0.55991	rgb(223,110,111)	1.7745	2,2
Patz1	Ssbp4	0.55297	0.74394	rgb(225, 75, 76)	1.7743	None
Sp2	Hspb11	0.55287	0.54922	rgb(223,112,113)	1.7742	2,2
Esr1	Bcl11b	-0.55219	-0.72397	rgb( 60,121,245)	1.2162	2,2
Stat3	Pccb	-0.55191	-0.8388	rgb( 35,106,249)	1.2164	2,2
Srebf1	Mical1	0.55148	0.56705	rgb(223,109,110)	1.7735	2,2
Bbx	Il10	0.55046	0.79743	rgb(226, 65, 66)	1.773	2,2
Pou3f1	Tubgcp5	0.55027	0.84736	rgb(226, 55, 57)	1.7729	2,2
Mafg	Fyn	0.55016	0.95578	rgb(228, 34, 36)	1.7728	2,2
Foxo1	Cnnm3	-0.54988	-0.58203	rgb( 91,140,239)	1.2174	2,2
Irf9	Irf7	0.54867	0.58773	rgb(223,105,106)	1.7721	2,2
Foxq1	Trappc10	-0.5484	-0.54993	rgb( 98,144,238)	1.2181	2,2
Zbtb7b	Zfp36l2	0.54826	0.69258	rgb(225, 85, 86)	1.7719	2,2
Zbtb46	Cd83	0.54802	0.82097	rgb(226, 60, 62)	1.7718	2,2
Msx2	Cox17	-0.54787	-0.64194	rgb( 78,132,241)	1.2184	2,2
Srebf2	Iqgap2	0.54772	0.76961	rgb(225, 70, 72)	1.7716	2,2
Tal2	Serpinc1	0.54738	0.7097	rgb(225, 81, 83)	1.7714	2,2
Egr4	Npc2	-0.54733	-0.56063	rgb( 95,143,238)	1.2187	2,2
Jdp2	Ptpn11	0.5473	0.69401	rgb(225, 84, 86)	1.7714	2,2
Nr1h2_Nr1h3	Nfatc1	0.54721	0.77817	rgb(226, 68, 70)	1.7714	2,2
Zfpm1	Gne	0.54688	0.7368	rgb(225, 76, 78)	1.7712	2,2
Foxq1	Perp	0.54672	0.77175	rgb(225, 70, 71)	1.7711	2,2
Rest	Pstpip1	0.54596	0.65549	rgb(224, 92, 93)	1.7707	2,2
Batf	Ripk1	0.54533	0.699	rgb(225, 83, 85)	1.7704	2,2
Maff	Polr3gl	0.5451	0.72254	rgb(225, 79, 80)	1.7703	2,2
Trp53	Abhd4	0.54489	0.60699	rgb(224,101,102)	1.7702	2,2
Zbtb33	Rbpj	0.54337	0.82739	rgb(226, 59, 61)	1.7694	2,2
Sox15	Bzw2	0.54273	0.79672	rgb(226, 65, 66)	1.7691	2,2
Nfkb1	Zfpm1	0.54259	0.8388	rgb(226, 57, 58)	1.769	2,2
Rela	Tnfsf8	0.54186	0.75749	rgb(225, 72, 74)	1.7687	2,2
Klf5	Stx1a	0.54183	0.66548	rgb(224, 90, 91)	1.7686	2,2
Zbtb46	Serpinc1	0.54149	0.71041	rgb(225, 81, 83)	1.7685	2,2
Foxo1	Syf2	0.54097	0.56134	rgb(223,110,111)	1.7682	2,2
Myc	Spata6	-0.53971	-0.5271	rgb(103,147,237)	1.2225	2,2
Klf5	Sh3bp1	0.5392	0.70257	rgb(225, 83, 84)	1.7673	2,2
Drap1	Krtcap2	0.53919	0.56277	rgb(223,110,111)	1.7673	2,2
Srebf2	Pts	-0.53887	-0.73752	rgb( 57,120,245)	1.2229	None
Rorc	Il17a	0.53849	0.78031	rgb(226, 68, 70)	1.767	2,2
Elf1	Ctsb	-0.53844	-0.86305	rgb( 30,103,250)	1.2232	2,2
Trp53	Hist1h1c	0.53831	0.50785	rgb(223,120,121)	1.7669	2,2
Smad3	Frmd4b	0.53782	0.71969	rgb(225, 80, 81)	1.7666	2,2
Sox15	Prkca	0.5376	0.86591	rgb(227, 52, 53)	1.7665	2,2
Irf8	Serpinb6b	0.53756	0.63053	rgb(224, 97, 98)	1.7665	2,2
Batf	Ehd4	0.53694	0.76034	rgb(225, 72, 73)	1.7662	2,2
Ski	Il15ra	-0.5369	-0.58203	rgb( 91,140,239)	1.2239	2,2
Spib	Epsti1	0.53645	0.54565	rgb(223,113,114)	1.7659	2,2
Hmx3	Crem	0.53614	0.75392	rgb(225, 73, 75)	1.7658	2,2
Son	Psph	-0.53569	-0.75535	rgb( 53,117,246)	1.2245	2,2
Nr1d2	Il1r1	0.5353	0.67832	rgb(224, 87, 89)	1.7653	2,2
Batf	Arid5a	0.53513	0.66334	rgb(224, 90, 92)	1.7653	2,2
Stat4	Ctla2a	0.53506	0.66548	rgb(224, 90, 91)	1.7652	2,2
Fos	Tubb6	0.53375	0.70685	rgb(225, 82, 83)	1.7646	2,2
Ikzf2	Vamp2	-0.5328	-0.58131	rgb( 91,140,239)	1.226	2,2
Lcor	S100a13	0.53192	0.51141	rgb(223,119,120)	1.7636	2,2
Sox6	Rabgap1l	0.53184	0.70685	rgb(225, 82, 83)	1.7636	2,2
Zfx	Ptpn11	0.53144	0.67475	rgb(224, 88, 89)	1.7634	2,2
Tcf7l2	Srpk2	0.53103	0.75535	rgb(225, 73, 74)	1.7632	2,2
Egr1	Kdelc1	0.53011	0.65977	rgb(224, 91, 92)	1.7627	2,2
Nfkb2	Lif	0.52982	0.80599	rgb(226, 63, 65)	1.7626	2,2
Rel	Nfkb2	0.52965	0.86448	rgb(227, 52, 54)	1.7625	2,2
Rreb1	Dusp1	0.52962	0.7204	rgb(225, 79, 81)	1.7625	2,2
Ddit3	Serpinf1	-0.52942	-0.76248	rgb( 52,116,246)	1.2277	2,2
Zfp148	Crebbp	0.52916	0.67047	rgb(224, 89, 90)	1.7622	2,2
Stat3	Ptpn2	0.52915	0.8331	rgb(226, 58, 60)	1.7622	2,2
Srebf1	Grn	0.5289	0.63195	rgb(224, 96, 98)	1.7621	2,2
Fosl1	Rap1gds1	0.52877	0.54351	rgb(223,113,114)	1.7621	None
Fos	Vim	0.52873	0.68616	rgb(225, 86, 87)	1.762	2,2
Nfkb1	Rhbdf1	0.52812	0.7418	rgb(225, 75, 77)	1.7617	2,2
Tmf1	Pik3ca	0.52791	0.6719	rgb(224, 89, 90)	1.7616	2,2
Prdm2	Ikzf4	0.52771	0.59914	rgb(224,103,104)	1.7615	2,2
Foxq1	Ifi27l2a	0.52769	0.62767	rgb(224, 97, 98)	1.7615	2,2
Plscr1	Clic4	0.52746	0.65193	rgb(224, 92, 94)	1.7614	2,2
Bcl6	Tmem176b	0.52742	0.69686	rgb(225, 84, 85)	1.7614	2,2
Irf4	Pdcd1lg2	0.52685	0.87874	rgb(227, 49, 51)	1.7611	2,2
Foxp3	Prkch	0.52661	0.84879	rgb(226, 55, 57)	1.761	2,2
Foxf2	Dbt	0.52646	0.70185	rgb(225, 83, 84)	1.7609	2,2
Elk4	Rcsd1	-0.52611	-0.78103	rgb( 48,114,247)	1.2294	None
Npas4	Krtcap2	0.52607	0.55421	rgb(223,111,112)	1.7607	2,2
Zfx	Cox7a2l	-0.52584	-0.59344	rgb( 88,139,240)	1.2295	2,2
Zfp182	Taf7	-0.52569	-0.6933	rgb( 67,125,243)	1.2296	2,2
Stat3	St3gal1	-0.52568	-0.84736	rgb( 33,105,249)	1.2296	2,2
Thap3	Sf3b3	-0.5251	-0.56562	rgb( 94,142,238)	1.2299	2,2
Mybl1	Anln	0.52443	0.44009	rgb(222,133,134)	1.7599	2,2
Sp140	Heatr1	0.52442	0.4515	rgb(222,131,132)	1.7599	2,2
Pou6f1	Rnf181	0.5244	0.6933	rgb(225, 85, 86)	1.7598	2,2
Csrnp1	Socs3	0.52357	0.45364	rgb(222,130,131)	1.7594	2,2
Klf4	Asns	0.52328	0.66904	rgb(224, 89, 91)	1.7593	2,2
Rest	Dcxr	0.52327	0.61198	rgb(224,100,101)	1.7593	2,2
Sox15	Pkp3	-0.5229	-0.65478	rgb( 75,131,242)	1.231	2,2
Myc	Riok3	-0.52283	-0.69615	rgb( 66,125,243)	1.231	2,2
Zfp281	Rasgrp1	0.52235	0.70328	rgb(225, 83, 84)	1.7588	2,2
Tigd2	Utf1	-0.5223	-0.71113	rgb( 63,123,244)	1.2313	2,2
Foxf2	Kdm2b	0.52227	0.77532	rgb(226, 69, 70)	1.7588	2,2
Zfp281	Mllt6	0.52149	0.52924	rgb(223,116,117)	1.7584	2,2
Tcf3	Ppp3cc	0.52124	0.74822	rgb(225, 74, 76)	1.7582	2,2
Srebf2	Ahr	0.52115	0.70043	rgb(225, 83, 85)	1.7582	2,2
Maff	Eif4ebp1	0.52083	0.61198	rgb(224,100,101)	1.758	2,2
Rbck1	Txndc17	-0.52077	-0.53424	rgb(101,146,237)	1.2321	2,2
Rel	Ets1	-0.5204	-0.83381	rgb( 36,107,249)	1.2323	2,2
Stat1	Hk1	0.52031	0.54993	rgb(223,112,113)	1.7578	2,2
Zfp281	Sh2b1	0.5202	0.54779	rgb(223,112,113)	1.7577	2,2
Stat4	Rhbdf1	-0.51974	-0.73966	rgb( 56,119,245)	1.2326	2,2
Klf5	Arid5a	0.51929	0.64622	rgb(224, 94, 95)	1.7573	2,2
Bcl6	Tle1	0.51903	0.75392	rgb(225, 73, 75)	1.7571	2,2
Nr4a2	N4bp2l1	0.51894	0.59843	rgb(224,103,104)	1.7571	2,2
Lin54	Wrnip1	0.51876	0.75606	rgb(225, 73, 74)	1.757	None
Zfp629	Zfp90	0.51867	0.75678	rgb(225, 72, 74)	1.757	2,2
Zfp827	Skap2	-0.51858	-0.47432	rgb(114,154,235)	1.2332	2,2
Sox4	Clec2i	0.51852	0.52853	rgb(223,116,117)	1.7569	2,2
Meis3	Inpp1	0.51786	0.69258	rgb(225, 85, 86)	1.7565	2,2
Stat4	Lpp	0.51768	0.63623	rgb(224, 95, 97)	1.7565	2,2
Fos	Dcxr	0.51731	0.58773	rgb(223,105,106)	1.7563	2,2
Irf8	Nedd9	0.51691	0.81954	rgb(226, 60, 62)	1.7561	2,2
Nr3c2	Eif4ebp1	0.5161	0.60485	rgb(224,101,103)	1.7557	2,2
Stat4	Slc29a3	-0.51607	-0.65835	rgb( 74,130,242)	1.2345	2,2
Sp4	Cdkn2c	0.51585	0.78745	rgb(226, 67, 68)	1.7555	2,2
Klf4	Clic1	0.51578	0.61484	rgb(224,100,101)	1.7555	2,2
Snai3	Pmepa1	0.51556	0.73466	rgb(225, 77, 78)	1.7554	2,2
Foxj1	Abhd4	0.51547	0.57561	rgb(223,107,108)	1.7553	2,2
Foxp3	Ypel3	0.51535	0.5485	rgb(223,112,113)	1.7553	2,2
Klf8	Lgals1	0.51503	0.70328	rgb(225, 83, 84)	1.7551	2,2
Trp73	Cd70	0.51474	0.63053	rgb(224, 97, 98)	1.755	None
Myc	Vamp4	-0.51473	-0.67332	rgb( 71,128,243)	1.2351	2,2
Junb	Extl3	0.51467	0.72397	rgb(225, 79, 80)	1.7549	2,2
Zfp580	Krtcap2	0.51441	0.54565	rgb(223,113,114)	1.7548	2,2
Ddit3	Prkca	0.51436	0.85021	rgb(226, 55, 56)	1.7548	None
Rela	Tnfrsf25	-0.51317	-0.48716	rgb(111,153,236)	1.2359	2,2
Irf9	Cyth1	0.51313	0.79101	rgb(226, 66, 67)	1.7542	2,2
Sp2	Notch1	-0.51294	-0.63695	rgb( 79,133,241)	1.236	2,2
Irf8	Ramp3	0.51266	0.80456	rgb(226, 63, 65)	1.7539	2,2
Scml4	Tmem71	0.51251	0.74893	rgb(225, 74, 75)	1.7538	2,2
Fosl1	Tubb6	0.51247	0.69472	rgb(225, 84, 86)	1.7538	2,2
Arid5a	Cyr61	0.51211	0.58274	rgb(223,106,107)	1.7536	2,2
Tcf3	N4bp2l1	0.51188	0.59058	rgb(223,104,105)	1.7535	2,2
Npas4	Fau	0.51187	0.6234	rgb(224, 98, 99)	1.7535	None
Stat4	Nfe2l2	0.51164	0.8067	rgb(226, 63, 65)	1.7534	2,2
Foxo1	Gimap7	0.51163	0.6883	rgb(225, 86, 87)	1.7534	2,2
Mxi1	Adck1	0.51138	0.72896	rgb(225, 78, 79)	1.7533	2,2
Sp3	Vim	0.51127	0.69187	rgb(225, 85, 86)	1.7532	2,2
Klf12	Nxn	0.51108	0.74964	rgb(225, 74, 75)	1.7531	2,2
Klf12	Tcf25	0.51072	0.73752	rgb(225, 76, 78)	1.7529	2,2
Klf4	Papss1	0.51063	0.67261	rgb(224, 89, 90)	1.7529	2,2
Whsc1	Anapc1	0.50987	0.59986	rgb(224,102,104)	1.7525	2,2
Rel	Tspan3	0.50934	0.80029	rgb(226, 64, 66)	1.7522	2,2
Ovol1	Fads2	-0.50932	-0.81455	rgb( 40,109,248)	1.2379	2,2
Hey1	Ptger2	-0.5093	-0.72682	rgb( 59,121,245)	1.2379	None
Scml4	Lrrc59	-0.50923	-0.54708	rgb( 98,145,238)	1.2379	2,2
Zfp362	Adam10	0.50891	0.75606	rgb(225, 73, 74)	1.752	2,2
Erg	Lime1	0.50867	0.60342	rgb(224,102,103)	1.7519	2,2
Thap1	Utp20	0.50864	0.61698	rgb(224, 99,100)	1.7519	2,2
Elk4	Fau	0.50861	0.61626	rgb(224, 99,101)	1.7519	2,2
Stat4	Gpr146	0.50843	0.67689	rgb(224, 88, 89)	1.7518	2,2
Sp2	Exosc8	0.50835	0.55492	rgb(223,111,112)	1.7517	2,2
Nr1i3	Ephx1	-0.50815	-0.65478	rgb( 75,131,242)	1.2384	2,2
Foxn2	Cbx4	0.50811	0.76106	rgb(225, 72, 73)	1.7516	2,2
Egr1	Lactb	0.50778	0.63481	rgb(224, 96, 97)	1.7515	2,2
Prdm1	Son	-0.50769	-0.71327	rgb( 62,123,244)	1.2387	2,2
Zhx2	Ets2	0.5074	0.7418	rgb(225, 75, 77)	1.7513	2,2
Zfp148	Klf13	0.5074	0.78317	rgb(226, 67, 69)	1.7513	2,2
Srf	Lrrfip1	0.50721	0.70114	rgb(225, 83, 84)	1.7512	2,2
Prdm9	Fyco1	0.50676	0.7311	rgb(225, 77, 79)	1.7509	2,2
Zbtb7a	Itpr3	0.50598	0.56348	rgb(223,109,111)	1.7505	2,2
Stat3	Il1r1	0.50566	0.67618	rgb(224, 88, 89)	1.7504	2,2
Elk3	L1cam	0.50543	0.8331	rgb(226, 58, 60)	1.7503	2,2
Foxp4	B4galnt1	0.5052	0.83809	rgb(226, 57, 59)	1.7501	None
Ski	Flna	0.50511	0.64265	rgb(224, 94, 96)	1.7501	2,2
Ovol1	Pde2a	0.50492	0.7796	rgb(226, 68, 70)	1.75	2,2
Sp2	Pdzk1ip1	0.50453	0.80029	rgb(226, 64, 66)	1.7498	2,2
Zfp281	Wdr81	0.50442	0.61484	rgb(224,100,101)	1.7498	2,2
Zfp827	Rreb1	0.50437	0.62839	rgb(224, 97, 98)	1.7497	2,2
Erf	Zfp36l1	0.50437	0.66548	rgb(224, 90, 91)	1.7497	2,2
Nr4a2	Plod3	-0.50401	-0.65549	rgb( 75,130,242)	1.2405	2,2
Stat1	Stat2	0.50379	0.55777	rgb(223,110,112)	1.7494	2,2
Zfp263	Clic1	0.50364	0.60342	rgb(224,102,103)	1.7494	2,2
Egr1	Ripk1	-0.50327	-0.67261	rgb( 71,128,243)	1.2409	2,2
Trp53	Psrc1	0.50287	0.48859	rgb(222,124,125)	1.749	2,2
Rela	Sh3kbp1	0.50239	0.79529	rgb(226, 65, 67)	1.7487	2,2
Zfp608	Tmem71	0.50225	0.75892	rgb(225, 72, 74)	1.7487	2,2
Tcf3	BC021614	0.50223	0.77603	rgb(226, 69, 70)	1.7486	2,2
Fosl1	Pgs1	0.50199	0.64051	rgb(224, 95, 96)	1.7485	2,2
Myc	Sqstm1	-0.50198	-0.70899	rgb( 63,123,244)	1.2416	2,2
Fosl1	Tgm2	0.50159	0.47932	rgb(222,125,126)	1.7483	2,2
Nfe2	Rel	-0.50137	-0.87874	rgb( 26,101,250)	1.2419	2,2
Csda_Ybx2	H2afx	0.50135	0.72111	rgb(225, 79, 81)	1.7482	2,2
Nfe2	Mta3	0.50128	0.77746	rgb(226, 69, 70)	1.7482	2,2
Crem	Fau	0.50127	0.61983	rgb(224, 99,100)	1.7482	2,2
Zfhx3	Rassf1	-0.50095	-0.78673	rgb( 46,113,247)	1.2421	2,2
Hmga1	Rpl10a	0.50086	0.67974	rgb(224, 87, 89)	1.748	2,2
Trp53	Lactb	0.50076	0.63766	rgb(224, 95, 96)	1.7479	2,2
Zfp385a	Phlda3	0.50067	0.59415	rgb(224,104,105)	1.7479	2,2
Klf4	Plekha2	0.5005	0.6234	rgb(224, 98, 99)	1.7478	2,2
Klf4	Vim	0.50012	0.68474	rgb(225, 86, 88)	1.7476	2,2
