TF	Target	combined_confidence
Erf	Akr1c12	0.484508866685352
Stat1	Nfe2l2	0.484508866685352
Skil	Plaur	0.48450507912219437
Zeb1	Dock9	0.48450507912219437
Satb1	Pdzk1ip1	0.48450129155903676
Zeb2	Cdk6	0.48450129155903676
Cebpb	Acad8	0.4844937164327215
Irf7	Dlst	0.4844937164327215
Scml4	Cd1d1	0.4844899288695639
Dzip1	Etv6	0.48448614130640627
Zfp280c	Rpgrip1	0.48448614130640627
Klf7	Galk1	0.48447856618009105
Creb1	Dusp2	0.48447477861693344
Sox4	Myd88	0.48447099105377583
Hsf1	Hmgn1	0.4844634159274606
Cic	Il1rn	0.48445962836430295
Zfpm1	Rexo4	0.48445962836430295
Atf6	Creb3l2	0.48445584080114534
Cic	Capg	0.48445584080114534
Cggbp1	Ptbp2	0.48445205323798773
Tbx21	Ccr8	0.48445205323798773
Ets2	Npc2	0.4844482656748301
Zfp281	Wdr81	0.4844482656748301
Relb	Rpn1	0.4844444781116725
Atf5	Usp22	0.4844406905485149
Irf4	Sav1	0.4844406905485149
Nr1h2	Impdh1	0.4844369029853573
Stat3	Ell2	0.4844369029853573
Stat5b	Ercc5	0.4844331154221997
Zfp688	Tnfrsf18	0.4844331154221997
Foxp1	Rnh1	0.484429327859042
Hsf1	Cdc23	0.484429327859042
Zbtb44	Rara	0.4844255402958844
Atf6b	Mecr	0.4844217527327268
Litaf	Cxcr6	0.4844217527327268
Hmgb1	Stk4	0.4844179651695692
Rora	Pcmt1	0.4844179651695692
Mtf2	Cln5	0.4844141776064116
Zkscan1	Abcg2	0.4844141776064116
Klf10	Acsl6	0.484410390043254
Mtf2	Plac8	0.484410390043254
Mbd6	Tfpi	0.48440660248009637
Phf20	Cdc42ep3	0.48440281491693876
Elk3	Map4k4	0.4843914522274659
Ncoa1	Pqlc1	0.4843914522274659
Rorc	Zfp426	0.48438766466430827
Mga	Rps6ka3	0.48438008953799305
Trps1	Pacsin1	0.48438008953799305
Zfp617	Tspan13	0.48437630197483544
Mafg	Tnfsf11	0.48437251441167783
Zbtb7b	Maff	0.4843687268485202
Zfp202	Rras	0.4843687268485202
Mtf2	Stat2	0.48436493928536256
Lef1	Cep68	0.48436115172220495
Litaf	Dnajc12	0.48435736415904734
Zbtb44	Tubb6	0.48435736415904734
Zfp707	Vps37b	0.48435357659588973
Runx1	Ncoa1	0.4843497890327321
Runx2	Ptpn1	0.4843497890327321
Nr4a3	Pde2a	0.4843422139064169
Phf20	Lad1	0.4843422139064169
Ahr	Mettl8	0.484330851216944
Klf2	Usp22	0.484330851216944
Jun	Socs1	0.4843270636537864
Eea1	Socs1	0.4843232760906288
Zbtb44	Usp22	0.4843194885274712
Cggbp1	Mgll	0.4843157009643136
Terf1	Adck1	0.484311913401156
Foxo1	Rpn1	0.48430812583799837
Bcl11b	Pacsin1	0.4843005507116831
Nfe2l2	Gadd45g	0.4842967631485255
Zeb2	Tnfsf8	0.4842967631485255
Nfic	Slc19a2	0.4842929755853679
E2f1	Dclre1a	0.48428918802221027
Zfpm1	Atp6v1g1	0.48428540045905266
Zfpm1	Gap43	0.48428161289589505
Gabpa	Grina	0.48427403776957983
Ncoa1	Ubiad1	0.48427403776957983
Ankzf1	Rdh10	0.48427025020642217
Ncoa1	Tnni1	0.48427025020642217
Klf9	Rgs1	0.48426646264326456
Creb3l2	Tacc2	0.48426267508010695
Terf1	Rdh10	0.48426267508010695
Eea1	Tnfsf9	0.48425888751694934
Hmgb1	Gtse1	0.48425888751694934
Srebf2	Hk1	0.48425509995379173
Crem	Myo6	0.4842513123906341
Hif3a	Tsc22d1	0.4842513123906341
Stat1	Slco3a1	0.4842437372643189
Zfpm1	Flot2	0.4842437372643189
Gfi1	Ctnna1	0.48423994970116124
Cux1	Tyms	0.48423616213800363
Zfx	Lgals1	0.48423616213800363
Clock	Lad1	0.484232374574846
Klf3	Ascc1	0.484232374574846
Rela	Ap3b1	0.4842285870116884
Tulp3	Nfkbia	0.4842285870116884
Mnt	Tpst1	0.4842247994485308
Purb	Trib1	0.4842247994485308
Skil	Maff	0.4842210118853732
Hif3a	Rhoq	0.4842172243222156
Clock	Nupr1	0.4842058616327427
Sox4	Cmah	0.4842058616327427
Atf5	Ptprf	0.4842020740695851
Mef2d	Rassf1	0.4842020740695851
Atf6b	Mapkbp1	0.4841982865064275
Xbp1	Rhebl1	0.4841982865064275
Gabpa	Rab4b	0.4841944989432699
Nr4a2	Cd96	0.4841944989432699
Nfic	Taf7	0.48419071138011227
Terf1	Hsd17b7	0.48419071138011227
Ncoa3	Tiparp	0.48418692381695466
Irf8	Grina	0.48418313625379705
Ncoa1	Bcl11b	0.48418313625379705
Gfi1	Hk2	0.48417934869063944
Nr4a3	Sema4a	0.4841755611274818
Runx1	Tmem43	0.48417177356432417
Zbed4	Riok3	0.48416798600116656
Nfic	Trim24	0.48416419843800895
Eea1	Cyr61	0.48416041087485134
Ikzf4	Pdlim4	0.48416041087485134
Ddit3	Cln5	0.48415662331169373
Foxn2	Pdcd1	0.48415662331169373
Nr4a3	Pex19	0.4841528357485361
Ets2	Tulp3	0.4841490481853785
Nfe2l2	Cnnm3	0.4841490481853785
Ahctf1	Fyco1	0.48414147305906324
Hes6	Mdn1	0.48414147305906324
Nr3c1	Slc1a4	0.48413768549590563
Zfp52	Irf4	0.4841301103695904
Zfp296	Il15ra	0.4841263228064328
Klf10	Cd81	0.4841225352432752
Ankzf1	Itgb7	0.4841187476801176
Zfp386	Aes	0.4841149601169599
Purb	Ncf1	0.4841111725538023
Zbtb48	Tsc1	0.4841073849906447
Tbx21	Rassf3	0.4841035974274871
Zfp644	Sars	0.4841035974274871
Zbtb48	Clic1	0.4840998098643295
Atf6	Enah	0.4840960223011719
Foxo3	Dbt	0.48409223473801427
Zfp426	Zmat3	0.48409223473801427
Zbtb32	Tubb6	0.48408844717485666
Rel	Ccl3	0.484084659611699
Zfp90	Prkch	0.4840808720485414
Mxd4	Gmfg	0.4840770844853838
Atf5	Slamf6	0.48407329692222617
Satb1	Rhbdf1	0.48406950935906856
Ski	Hvcn1	0.48406572179591095
Etv6	Rai14	0.48405814666959573
Ncoa1	Pgs1	0.48405814666959573
Creb1	Trib1	0.48404678398012285
Ncoa1	Cd160	0.48404678398012285
Klf4	Il12rb2	0.48404299641696524
Rbpj	Galk1	0.48404299641696524
Egr3	Stx7	0.48403920885380763
Pou2af1	Tspan2	0.48403920885380763
Zfpm1	Smox	0.48403542129065
Tcf12	Anxa11	0.4840316337274924
Zfp869	Ccdc50	0.4840316337274924
Eea1	Acp5	0.4840278461643348
Nfat5	Pycr1	0.4840240586011772
Zbtb44	Zscan21	0.48402027103801953
Irf2	Gpr83	0.4840164834748619
Stat3	Socs1	0.4840164834748619
Arid3b	Pten	0.4840126959117043
Zfp386	Kcna3	0.4840126959117043
Cebpz	Fbxo18	0.4840089083485467
Cenpb	Ifitm1	0.4840051207853891
Zbtb7b	Srpk1	0.4840013332222315
Zfp51	Trim13	0.4839975456590739
Hes6	Rhebl1	0.48399375809591627
Litaf	Cebpg	0.48399375809591627
E2f1	Glipr1	0.4839899705327586
Zbtb44	Pde6d	0.4839899705327586
Cbx2	Itpr3	0.483986182969601
Cenpb	Wrnip1	0.4839823954064434
Zkscan1	Exoc4	0.4839786078432858
Irf1	Plekha2	0.48397482028012817
Zfp568	Pknox1	0.48397482028012817
Plagl2	Emp3	0.48397103271697056
Cic	Actn1	0.48396724515381295
Stat3	Sdc3	0.48396724515381295
Nfe2l2	Ier3	0.48396345759065534
Nr4a3	Abcg1	0.48395967002749773
Zfp53	Syf2	0.48395967002749773
Rora	Eef1a1	0.48395588246434007
Fli1	Pim1	0.48394830733802485
Klf10	Mapk7	0.48394830733802485
Zbtb44	Bmyc	0.48394451977486724
Hmga1	Tubgcp5	0.483936944648552
Stat1	Rgs19	0.483936944648552
Patz1	Adora2a	0.4839331570853944
Srf	Ptger4	0.4839331570853944
Egr3	Cdk5	0.4839293695222368
Myc	Smyd5	0.4839293695222368
Pou2af1	Scml4	0.48392558195907914
Plagl1	Tnfrsf12a	0.4839180068327639
Tsc22d1	Cd1d1	0.4839142192696063
Atf6	Sdc3	0.4839104317064487
Tulp3	Slfn2	0.4839066441432911
Klf6	Crip1	0.4839028565801335
Nfe2l2	Fes	0.4839028565801335
Atf2	Ccr7	0.4838990690169759
Rorc	Alpk2	0.4838990690169759
Zfp688	Trib3	0.4838952814538182
Cebpb	Hlcs	0.4838839187643454
Lef1	Tbx21	0.4838801312011878
Zfp91	Rreb1	0.4838801312011878
Mef2d	Pdxp	0.48386876851171495
Zfp277	Stard10	0.48386876851171495
Ahr	Jak2	0.48386498094855734
Zfp90	Slc14a1	0.48386498094855734
Foxo1	Cdk6	0.4838611933853997
Sox4	Dusp1	0.48385740582224207
Kdm5b	Ddit3	0.48385361825908446
Creb1	Dusp1	0.48384983069592685
Fli1	Exo1	0.48384983069592685
Tcf12	Tubgcp5	0.48384604313276924
Ncoa3	Bbc3	0.48384225556961163
E4f1	Slc19a2	0.483838468006454
Atf3	Gypc	0.4838346804432964
Zhx1	Pbx2	0.4838346804432964
Gabpa	Cyfip2	0.48383089288013875
Arid3a	Pacsin1	0.48382710531698114
Klf4	Hmgcl	0.48382331775382353
Tcf4	Chic2	0.48382331775382353
Cic	Cebpb	0.4838195301906659
Erf	Ptpn2	0.4838157426275083
Mga	Cd86	0.4838157426275083
Thap7	Litaf	0.4838119550643507
Zfp869	Sqle	0.4838119550643507
Atf2	Evi2a	0.4838081675011931
Zbtb48	Skap2	0.4838081675011931
Foxo3	Nfkb1	0.4838043799380355
Tbx21	Skap2	0.4838043799380355
Eea1	Prf1	0.4838005923748778
Klf2	Nck2	0.4838005923748778
Gabpa	Pgm1	0.4837968048117202
Ahctf1	Adam10	0.483789229685405
Tef	Gatm	0.483789229685405
Mbd6	Dock9	0.4837854421222474
Runx1	Eif4e3	0.4837854421222474
Cebpb	Itgb3bp	0.4837816545590898
Srf	Pigb	0.4837816545590898
Hif1a	Tsc22d1	0.48377786699593217
Topors	Impdh1	0.48377407943277456
Zbtb32	Rtn4	0.48377407943277456
Irf2	Osbpl2	0.4837665043064593
Srebf2	Nme4	0.4837665043064593
Nfkb1	Ankrd13c	0.4837627167433017
Zbtb44	Rbms2	0.4837627167433017
Ddit3	Moap1	0.48375892918014407
Rbpj	Aste1	0.48375892918014407
Cebpg	Gmfg	0.48375514161698646
Stat1	Ifit2	0.48375514161698646
Atf5	Plod3	0.48375135405382885
Foxo3	Tacc2	0.48375135405382885
Zhx1	Trim24	0.48374756649067124
Rbpj	Dusp1	0.48374377892751363
Zbtb17	Adck1	0.483739991364356
Rxra	Ank1	0.48373620380119836
Zfpm1	Cd86	0.48373620380119836
Egr2	Myo6	0.48373241623804075
Zfp654	Nudt6	0.48373241623804075
Stat3	Hook2	0.48372484111172553
Zfp617	Prickle1	0.48372484111172553
Irf9	Gbp2	0.4837210535485679
Irf2	Rdh11	0.4837134784222527
Zfp703	Ell2	0.4837134784222527
Satb1	Arhgap12	0.4837096908590951
Batf	Flna	0.48370590329593743
Stat2	Ptprc	0.48370590329593743
Zfp53	Dhcr24	0.4837021157327798
Irf2	Trib3	0.4836945406064646
Stat2	Capg	0.4836869654801494
Zfp426	Padi2	0.4836831779169918
Zbtb7b	Tnfsf4	0.48367939035383417
Sox4	Stra6	0.4836718152275189
Batf	Emp3	0.4836680276643613
Zbtb32	Anxa2	0.4836642401012037
Nhlh1	Itgb1	0.48366045253804607
Zbtb45	Ifit3	0.48366045253804607
Mxi1	Cdadc1	0.48365666497488846
Nr1d2	Slc16a6	0.48365666497488846
Tcf4	Prickle1	0.48365287741173085
Atf2	Qser1	0.48363772715910036
Zfp426	Serpine2	0.48363393959594275
Myc	Cdk5r1	0.48363015203278514
Bcl11b	Tyw1	0.48362636446962753
Irf1	Gnpda1	0.48362636446962753
Terf1	Cep68	0.4836225769064699
Zzz3	Dffb	0.4836225769064699
Aebp2	Cttn	0.4836187893433123
Stat3	Socs5	0.4836187893433123
Tulp3	Ptprc	0.4836150017801547
Clock	Phtf2	0.48361121421699704
Mga	Rbm15	0.48360742665383943
Atf6	Arf1	0.4836036390906818
Hes6	St3gal1	0.4835998515275242
Pbx2	Mmd	0.4835960639643666
Trps1	Socs1	0.4835960639643666
Hsf1	Ptpre	0.483592276401209
Stat2	Sh3gl3	0.483592276401209
Satb1	Gnpda1	0.4835884888380514
Zfp322a	Trmt5	0.4835847012748938
E2f1	Acad9	0.4835809137117361
Creb3l2	Rpl14	0.4835733385854209
Klf7	Sptlc1	0.4835695510222633
Ski	Flna	0.4835695510222633
Aebp2	Tox	0.4835657634591057
Zfp426	Cd83	0.4835657634591057
Nr4a1	Sema4f	0.48356197589594807
Rora	Rpl10a	0.48355818833279046
Lef1	Uros	0.48355440076963285
Satb1	Stat3	0.48355440076963285
Zbtb1	Pqlc1	0.48355061320647524
Adnp	Cnot1	0.4835468256433176
Rara	Arl4c	0.4835468256433176
Bbx	Tiparp	0.48353546295384475
Egr1	Cd81	0.48353167539068714
Tbx21	Cd4	0.48353167539068714
Arid5a	Fyco1	0.48352788782752953
Klf7	Hsd17b7	0.4835241002643719
Nhlh1	Fli1	0.4835241002643719
Pou2f2	Wee1	0.48350895001174143
Nfat5	Slc16a6	0.4835051624485838
Srebf2	Mapk11	0.4835051624485838
Relb	Cyr61	0.4834975873222686
Mxi1	Tprkb	0.4834900121959534
Zfp426	BC029722	0.4834900121959534
Zfp35	Socs5	0.4834862246327957
Zfpm1	Ubiad1	0.4834862246327957
Gabpa	Flot1	0.4834824370696381
Zfp703	Slc2a1	0.4834824370696381
Cebpz	Cdadc1	0.4834786495064805
Egr3	Gla	0.4834786495064805
Gata3	Abhd4	0.4834748619433229
Zbtb22	Sepw1	0.4834748619433229
Dzip1	Ifit1	0.4834710743801653
Foxo3	Myo6	0.4834710743801653
Atf3	Aste1	0.4834672868170077
Rest	S100a6	0.4834672868170077
Kdm2b	Dusp2	0.48346349925385007
Irf1	Arid3a	0.4834521365643772
Nfat5	Rab21	0.4834521365643772
Bbx	Pgm1	0.4834483490012196
Nhlh1	Dbt	0.4834483490012196
Pou6f1	Ece1	0.48344077387490436
Skil	Opn3	0.48343698631174675
Bhlhe40	Gimap7	0.48343319874858914
Foxo1	Sh3bp5	0.48343319874858914
Ankzf1	Aig1	0.48342941118543153
Atf3	Psme2	0.48342941118543153
Plscr1	Map3k8	0.4834256236222739
Nr1d2	Marveld1	0.48342183605911626
Egr3	Dnajc12	0.48341804849595865
Maff	Ier3	0.48341804849595865
Atf3	Wdfy2	0.48341047336964343
Mtf2	BC029722	0.48341047336964343
Erf	Flot1	0.4834066858064858
Irf9	Tpd52	0.4834066858064858
Nfat5	Trib3	0.4834028982433282
Klf2	Trpv2	0.4833991106801706
Nr4a1	Snx11	0.4833991106801706
Zfp280c	S100a13	0.483395323117013
Bcl11b	Rab20	0.48339153555385533
Nfe2l2	Tfg	0.48339153555385533
Creb3l2	Ppp1cc	0.4833877479906977
Klf10	Abcd3	0.4833877479906977
Rela	Rpn1	0.4833839604275401
Arid5a	Vamp2	0.4833725977380673
Zbtb48	Vapb	0.4833725977380673
Zbtb32	Slc14a1	0.4833688101749097
Srebf1	Marveld1	0.48336123504859446
Stat2	Chchd7	0.48336123504859446
Drap1	Got1	0.4833574474854368
Plagl1	Ptpn1	0.4833498723591216
Arid3a	Mmachc	0.48334608479596397
E2f1	Cd9	0.48334229723280636
Bhlhe40	Hspg2	0.48333850966964875
Stat1	Flt3l	0.48333850966964875
Ncoa1	Ptpre	0.48333472210649114
Ddit3	Fli1	0.48333093454333353
Tsc22d1	Tcf12	0.48333093454333353
Zeb1	Rpgrip1	0.48332714698017587
Zfp707	Cdc23	0.48332714698017587
Rorc	Casp3	0.48332335941701826
Foxn2	Stat2	0.48331957185386065
Zkscan1	Kctd12	0.48331578429070304
Arid5a	Anapc1	0.48331199672754543
Klf10	Serpinb9	0.48331199672754543
Klf9	Hspa4l	0.4833082091643878
Nr4a1	Nln	0.4833044216012302
Cebpz	Impa2	0.4833006340380726
Cic	Fes	0.4833006340380726
Batf	Arid5a	0.48329305891175733
Zbtb45	Vapb	0.4832892713485997
Batf	Crip1	0.4832816962222845
Stat2	Il9	0.4832779086591269
Arid5a	Gdi1	0.4832741210959693
Nr4a1	Actn1	0.4832741210959693
Pou6f1	St7l	0.4832703335328117
Rbpj	Pfkp	0.48326654596965407
Srf	Nln	0.48326654596965407
Rreb1	Mbp	0.4832627584064964
Stat1	Flot2	0.4832589708433388
Ncoa1	Ski	0.4832551832801812
Zbtb45	Psmd8	0.4832551832801812
Zbtb44	Ada	0.4832513957170236
Patz1	Ankrd13c	0.48324382059070836
Tcf3	Sema4a	0.48324382059070836
Zbtb1	Fut8	0.48323624546439314
Foxn2	Igtp	0.48322867033807787
Nhlh1	Acp5	0.48322109521176265
Zfp329	Nfatc1	0.48322109521176265
Phf1	Rps6ka2	0.48321730764860504
Mxd4	Sesn3	0.48321352008544743
Zbtb22	Pxn	0.48321352008544743
Arid5a	Ms4a6c	0.4832097325222898
Zfp707	Herc4	0.4832097325222898
Aebp2	Itgb5	0.4832059449591322
Zbtb22	Tnnt2	0.4832059449591322
Zzz3	Perp	0.48320215739597455
Jun	Zfp426	0.48319836983281694
Hif3a	Sfmbt2	0.48319458226965933
Tcf4	Exoc4	0.4831907947065017
Zbtb20	Acy1	0.4831870071433441
Foxo3	Edem1	0.4831832195801865
Egr2	Rgs11	0.4831794320170289
Pknox1	Tacc2	0.4831794320170289
Nfil3	Bambi	0.4831756444538713
Patz1	Rara	0.4831756444538713
Litaf	Vav1	0.4831718568907137
Scml4	Abcb9	0.4831718568907137
Nfil3	Plac8	0.4831604942012408
Rela	Slc39a14	0.4831604942012408
Klf6	St7l	0.4831567066380832
Rel	Ecm1	0.4831567066380832
Zfp275	Dusp2	0.4831529190749256
Zhx1	Cdadc1	0.4831529190749256
Nr3c1	Cln5	0.48314913151176797
Plagl1	Trp53i13	0.48314534394861036
Zfp260	Sertad3	0.48314155638545275
Pbx2	Max	0.4831377688222951
Klf10	Bzw2	0.4831339812591375
Nr4a2	Rdh10	0.48313019369597987
Zfp53	Galm	0.48313019369597987
Ncoa1	Rdh11	0.48312640613282226
Eea1	Cish	0.48312261856966465
Zbtb22	Lgals7	0.48311883100650704
Rara	Arhgdig	0.48311504344334943
Eea1	Ripk3	0.4831112558801918
Srf	Herc4	0.48310746831703416
Batf	Mxi1	0.48310368075387655
Rorc	Adam19	0.48309989319071894
Cbx2	Cln6	0.48309610562756133
E4f1	Sh3bp1	0.48309610562756133
Klf6	Cebpb	0.4830923180644037
Creb3l2	Tmem38b	0.4830885305012461
Nhlh1	Cdc42ep3	0.4830885305012461
Gabpa	Acox1	0.4830847429380885
Scml4	Ctss	0.4830847429380885
Foxp1	Rreb1	0.4830809553749309
Klf9	Rpl36al	0.48307716781177323
Hmgb3	Klf4	0.4830733802486156
Nfkb1	Lmna	0.4830733802486156
Zfp644	Eif4ebp1	0.483069592685458
Egr1	Bmyc	0.4830620175591428
Zfp703	Sdc3	0.4830620175591428
Son	Gripap1	0.4830582299959852
Aebp2	Acsl4	0.4830544424328276
Nfe2l2	Eef1a1	0.4830544424328276
Stat5b	Ehd3	0.48305065486966997
Zfp260	Zadh2	0.48304686730651236
Cenpb	Ptprcap	0.4830430797433547
Zfp280c	Atp6v1g1	0.4830430797433547
Arid3b	Plaur	0.48303171705388187
Irf2	Trp53i13	0.48303171705388187
Gata3	Aacs	0.48302792949072426
Sp100	Reps1	0.48302414192756665
Atf2	Sytl3	0.48302035436440904
Irf8	Ifit1	0.48301277923809377
Zfp53	Tox	0.48301277923809377
Stat2	Il15ra	0.48300899167493616
Stat1	Gbp2	0.48300520411177855
Zfp202	Ece1	0.48300520411177855
Egr3	Rnh1	0.48300141654862094
Stat2	Il21	0.48300141654862094
Nr4a3	Psrc1	0.48299762898546333
Ski	Map4k4	0.48299762898546333
Ets2	Gimap7	0.4829900538591481
Hes6	Rras	0.4829862662959905
Irf4	Tspan5	0.4829862662959905
Zfp386	Sla2	0.48298247873283284
Zfp62	Snx11	0.48298247873283284
Klf10	Abcb1b	0.4829749036065176
Plagl1	Ssbp4	0.4829749036065176
Runx1	Plekhf2	0.48297111604336
Nhlh1	Eea1	0.4829673284802024
Hif1a	Abcb1b	0.4829559657907296
Zbtb22	Vps54	0.4829559657907296
Foxo1	Rrad	0.4829483906644143
Bhlhe40	Pqlc1	0.4829446031012567
Stat3	Gadd45g	0.4829446031012567
Nfil3	Smyd5	0.4829408155380991
Zfp386	Smyd5	0.4829408155380991
Kdm2b	Tfpi	0.4829370279749415
Stat2	Vav3	0.4829370279749415
Egr3	Cnnm3	0.48293324041178387
Etv6	Nckap1	0.48292945284862626
Nfat5	Exoc4	0.48292566528546865
Zfp568	Mapk3	0.48292566528546865
Nr4a2	Dzip1	0.48292187772231104
Arid5a	Inpp5a	0.4829180901591534
Arid2	Pim1	0.48291430259599577
Cic	Slc39a8	0.48291430259599577
Foxo3	Ece1	0.48291051503283816
Zbtb1	Id1	0.48291051503283816
Plagl2	Map3k5	0.48290672746968055
Ash1l	Abcg2	0.48290293990652294
Runx2	Ifit1	0.48290293990652294
Hes6	Wdr82	0.48289915234336533
Etv6	Rxra	0.4828953647802077
Irf8	Acad9	0.4828953647802077
Zfp84	Tfpi	0.48288778965389245
Mxd4	Atp6v1d	0.48288400209073484
Elk3	Abcg1	0.48288021452757723
Klf6	Rgs1	0.48288021452757723
Fli1	Maoa	0.4828764269644196
Foxp1	Tmtc4	0.482872639401262
Stat5b	Mettl8	0.482872639401262
Zfp53	Pigb	0.4828688518381044
Ikzf4	Csnk1e	0.4828650642749468
Atf6	Igf2r	0.4828612767117892
Nhlh1	Pten	0.4828574891486316
Ankzf1	Pgm2	0.4828537015854739
Ets2	Egr3	0.4828537015854739
Irf7	Pde7a	0.4828499140223163
Egr2	Lime1	0.4828461264591587
Zfp568	Kifc3	0.4828461264591587
Cc2d1a	Cxcr3	0.4828423388960011
Egr1	Wrnip1	0.4828423388960011
Zfpm1	Ncdn	0.4828385513328435
Myc	Hk2	0.4828196135170554
Patz1	Bmp2k	0.4828196135170554
Atf2	Adam19	0.48281582595389777
Nfatc1	Cndp2	0.48281203839074016
Cbx2	Ets2	0.48280825082758255
Klf10	Ripk3	0.48280067570126733
Zfp260	Crem	0.48280067570126733
Zbtb17	Aig1	0.4827968881381097
Nr3c1	Ecm1	0.48279310057495206
Cenpb	Nr4a3	0.48278931301179445
Satb1	Dgat1	0.48278931301179445
Nfatc1	Slc9a3r1	0.48278552544863684
Rbpj	Ctsb	0.48278173788547923
Rreb1	Epc1	0.48278173788547923
Rela	Parp8	0.4827779503223216
Ahr	Alcam	0.482774162759164
Zfp52	Creb3l2	0.482774162759164
Zbtb17	Cd47	0.4827703751960064
Nfatc1	Tnfrsf1a	0.4827665876328488
Nr4a3	Zfp239	0.4827665876328488
Zfp386	Extl3	0.4827628000696912
Creb1	Nr4a3	0.4827590125065335
Tef	Dnajc12	0.4827590125065335
Relb	Endod1	0.4827476498170607
Irf4	Il2rb	0.4827438622539031
Nfatc1	Tbc1d14	0.4827438622539031
Litaf	Plaur	0.4827400746907455
Nr4a1	Got1	0.4827400746907455
Aebp2	Piwil2	0.48273628712758787
Kdm2b	Cep68	0.48273628712758787
Stat2	Nfkbie	0.4827287120012726
Klf10	Il3	0.482724924438115
Sp100	Phldb1	0.482724924438115
Atf6	Nfatc1	0.4827211368749574
Batf	Flt3l	0.4827211368749574
Nr1d2	Pcbp4	0.48271734931179977
Zbtb1	Xpnpep1	0.48271734931179977
Zbtb7a	Bpnt1	0.48271356174864216
Klf9	Trib1	0.48270977418548455
Irf4	Isg20	0.48270598662232694
Rorc	Galm	0.48270598662232694
Klf6	Sh3gl3	0.48270219905916933
Cdc5l	Mettl8	0.48269841149601167
Mtf2	Cdk5r1	0.48269841149601167
Cebpg	Tnfrsf1a	0.48269462393285406
Nfil3	Cnn2	0.48269083636969645
Zeb1	Trib3	0.48269083636969645
Bcl11b	Rexo4	0.48268704880653884
Gabpa	Abcg1	0.48268704880653884
Pou6f1	Gnptab	0.48268326124338123
Zfp568	Usp22	0.48268326124338123
Zfp91	Cxcr6	0.4826794736802236
Ddit3	Rps6ka3	0.482675686117066
Zfp296	Crtam	0.4826718985539084
Cc2d1a	Asf1a	0.48266432342759313
Runx2	Pdcd1	0.48266432342759313
Atf6b	Utp20	0.4826605358644355
Ncoa1	Pik3ca	0.4826567483012779
Hmgb3	Riok3	0.4826529607381203
Zhx1	Rbm15	0.4826529607381203
Zfx	Psmd8	0.4826453856118051
Zfp202	Wisp1	0.4826415980486475
Zfp202	Cnnm3	0.4826340229223322
Zhx1	Tbx21	0.4826302353591746
Elk4	Srpk2	0.482626447796017
Zbtb7a	Crtam	0.482626447796017
Arid2	Wee1	0.4826226602328594
Ddit3	Cxcr3	0.4826226602328594
Zfpm1	Tapbpl	0.48261887266970177
Hif1a	Stk4	0.48261508510654416
Zfpm1	Il15ra	0.48261508510654416
Klf10	Stat5b	0.48261129754338655
Arid3a	Ada	0.48260750998022894
Zfp62	Asf1a	0.48260750998022894
Foxo1	Pdxp	0.4826037224170713
Zfp644	Pycr1	0.4826037224170713
Atf2	Tns1	0.48259993485391367
Srf	Hvcn1	0.48259614729075606
Sp3	Anxa11	0.48259235972759845
Ncoa3	Socs1	0.48258857216444084
Gtf2ird1	Ccdc92	0.48258478460128323
Purb	Hspg2	0.482577209474968
Zfp68	Mafg	0.48256963434865274
Foxo1	Dnajc12	0.48256584678549513
Hsf1	Ppm1d	0.48256584678549513
Hsf1	Bbc3	0.4825582716591799
Fosl2	Trim24	0.4825544840960223
Runx1	Slc35d1	0.4825544840960223
Zbtb17	Adora2a	0.4825506965328647
Klf3	Pkp3	0.4825469089697071
Gata3	Csnk1e	0.4825431214065495
Stat5b	Zmat3	0.4825431214065495
Foxo1	Sytl3	0.4825355462802342
Zfp296	Acss1	0.4825355462802342
Zfp568	Nfil3	0.4825317587170766
Nr1d2	St3gal1	0.4825241835907614
Fli1	Tnfsf11	0.48252039602760377
Sox4	Lactb	0.48252039602760377
Gabpa	Stx7	0.48251660846444616
Trps1	Rora	0.48251282090128855
Zbed4	Pdzk1ip1	0.4825090333381309
Batf	Flot2	0.48250145821181567
Mtf2	Trim24	0.48250145821181567
Irf9	Ppp1cc	0.48249767064865806
Mxi1	Litaf	0.48249767064865806
Zfp68	Anxa11	0.48249388308550045
Foxp1	Pou2f2	0.48249009552234284
Zmiz2	Ggta1	0.48249009552234284
Zfp87	Wrnip1	0.48248630795918523
Zzz3	P4hb	0.48248630795918523
Ddit3	Ccr8	0.4824825203960276
Zeb2	Zscan21	0.4824825203960276
Cggbp1	Pigc	0.48247873283286996
Gtf2ird1	Asns	0.48247494526971235
Sp4	Tprkb	0.48247494526971235
Satb1	Ptpn11	0.48247115770655474
Ddit3	Gem	0.4824635825802395
Kdm2b	Slc2a3	0.4824597950170819
Zfp160	Endod1	0.4824597950170819
Klf10	Serpine2	0.4824560074539243
Skil	Twsg1	0.4824522198907667
Cic	Cyp11a1	0.4824484323276091
Hif3a	Qser1	0.4824484323276091
Irf2	Pmm1	0.4824446447644514
Ncoa3	St3gal1	0.4824446447644514
Ncoa3	Sema4d	0.4824408572012938
Ski	Serpinb9	0.4824408572012938
Gata3	Rpl24	0.4824370696381362
Nfil3	Abcg1	0.4824370696381362
Gabpa	Klf7	0.4824332820749786
Gabpa	Sema4a	0.4824332820749786
Arid3a	Cd79b	0.482429494511821
Cic	Procr	0.4824257069486634
Sp100	Ptpn1	0.4824257069486634
Rest	Dhrs1	0.48242191938550577
